repo_name,source_url,framework,model,context_variant,judge_model,self_judged,coverage_score,total_facts,missing_facts,missing_facts_list,coverage_judged,unmatched_verdict_items,unmatched_samples,hallucination_score,total_claims,unsupported_claims,hallucination_judged,elapsed_s,judged_at,error
node-express-boilerplate,https://github.com/hagopj13/node-express-boilerplate,express,gemma2:9b,knowledge_graph,gemma2:9b,1,0.0351,57,55,"[""Framework: express ^4.17.1"", ""Language: javascript"", ""Dependency: bcryptjs"", ""Dependency: compression"", ""Dependency: cors"", ""Dependency: cross-env"", ""Dependency: dotenv"", ""Dependency: express-mongo-sanitize"", ""Dependency: express-rate-limit"", ""Dependency: helmet"", ""Dependency: http-status"", ""Dependency: joi"", ""Dependency: jsonwebtoken"", ""Dependency: moment"", ""Dependency: mongoose"", ""Dependency: morgan"", ""Dependency: nodemailer"", ""Dependency: passport"", ""Dependency: passport-jwt"", ""Dependency: pm2"", ""Dependency: swagger-jsdoc"", ""Dependency: swagger-ui-express"", ""Dependency: validator"", ""Dependency: winston"", ""Dependency: xss-clean"", ""Dependency: coveralls"", ""Dependency: eslint"", ""Dependency: eslint-config-airbnb-base"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-import"", ""Dependency: eslint-plugin-jest"", ""Dependency: eslint-plugin-prettier"", ""Dependency: eslint-plugin-security"", ""Dependency: faker"", ""Dependency: husky"", ""Dependency: jest"", ""Dependency: lint-staged"", ""Dependency: node-mocks-http"", ""Dependency: nodemon"", ""Dependency: prettier"", ""Dependency: supertest"", ""Endpoint: OPTIONS *"", ""Endpoint: POST /login"", ""Endpoint: POST /send-verification-email"", ""Endpoint: POST /reset-password"", ""Endpoint: POST /verify-email"", ""Endpoint: POST /logout"", ""Endpoint: POST /refresh-tokens"", ""Endpoint: POST /register"", ""Endpoint: POST /forgot-password"", ""Endpoint: GET /"", ""Endpoint: DELETE /:userId"", ""Endpoint: POST /"", ""Endpoint: PATCH /:userId"", ""Endpoint: GET /:userId""]",1,0,[],0.0,28,[],1,84.0,2026-08-27 15:59:27,
express-mongoose-es6-rest-api,https://github.com/kunalkapadia/express-mongoose-es6-rest-api,express,gemma2:9b,raw,gemma2:9b,1,0.3636,44,28,"[""Framework: express 4.16.3"", ""Dependency: bluebird"", ""Dependency: debug"", ""Dependency: dotenv"", ""Dependency: http-status"", ""Dependency: chai"", ""Dependency: commitizen"", ""Dependency: coveralls"", ""Dependency: cross-env"", ""Dependency: cz-conventional-changelog"", ""Dependency: eslint"", ""Dependency: eslint-config-airbnb-base"", ""Dependency: eslint-plugin-import"", ""Dependency: eslint-watch"", ""Dependency: husky"", ""Dependency: istanbul"", ""Dependency: mocha"", ""Dependency: supertest"", ""Dependency: supertest-as-promised"", ""Dependency: validate-commit-msg"", ""Endpoint: GET /api/health-check"", ""Endpoint: POST /api/auth/login"", ""Endpoint: GET /api/auth/random-number"", ""Endpoint: POST /api/users"", ""Endpoint: GET /api/users"", ""Endpoint: DELETE /api/users/:userId"", ""Endpoint: GET /api/users/:userId"", ""Endpoint: PUT /api/users/:userId""]",1,0,[],0.1538,13,"['Joi', 'Mongoose']",1,50.0,2026-08-27 16:00:51,
express-mongoose-es6-rest-api,https://github.com/kunalkapadia/express-mongoose-es6-rest-api,express,gemma2:9b,dependency_graph,gemma2:9b,1,0.7955,44,9,"[""Framework: express 4.16.3"", ""Endpoint: GET /api/health-check"", ""Endpoint: POST /api/auth/login"", ""Endpoint: GET /api/auth/random-number"", ""Endpoint: POST /api/users"", ""Endpoint: GET /api/users"", ""Endpoint: DELETE /api/users/:userId"", ""Endpoint: GET /api/users/:userId"", ""Endpoint: PUT /api/users/:userId""]",1,0,[],0.5,10,"['mongoose', 'jsonwebtoken', 'express-jwt', 'express-validation', 'winston']",1,32.8,2026-08-27 16:01:41,
express-mongoose-es6-rest-api,https://github.com/kunalkapadia/express-mongoose-es6-rest-api,express,gemma2:9b,knowledge_graph,gemma2:9b,1,0.7955,44,9,"[""Framework: express 4.16.3"", ""Endpoint: GET /api/health-check"", ""Endpoint: POST /api/auth/login"", ""Endpoint: GET /api/auth/random-number"", ""Endpoint: POST /api/users"", ""Endpoint: GET /api/users"", ""Endpoint: DELETE /api/users/:userId"", ""Endpoint: GET /api/users/:userId"", ""Endpoint: PUT /api/users/:userId""]",1,0,[],0.1,10,['mongoose'],1,27.6,2026-08-27 16:02:14,
express-rest-boilerplate,https://github.com/danielfsousa/express-rest-boilerplate,express,gemma2:9b,raw,gemma2:9b,1,0.1228,57,50,"[""Framework: express ^4.15.2"", ""Language: javascript"", ""Dependency: axios"", ""Dependency: bluebird"", ""Dependency: body-parser"", ""Dependency: compression"", ""Dependency: cors"", ""Dependency: cross-env"", ""Dependency: dotenv-safe"", ""Dependency: email-templates"", ""Dependency: helmet"", ""Dependency: joi"", ""Dependency: method-override"", ""Dependency: moment-timezone"", ""Dependency: morgan"", ""Dependency: nodemailer"", ""Dependency: passport"", ""Dependency: passport-http-bearer"", ""Dependency: passport-jwt"", ""Dependency: pm2"", ""Dependency: pug"", ""Dependency: uuid"", ""Dependency: winston"", ""Dependency: apidoc"", ""Dependency: chai"", ""Dependency: chai-as-promised"", ""Dependency: coveralls"", ""Dependency: eslint"", ""Dependency: eslint-config-airbnb-base"", ""Dependency: eslint-plugin-import"", ""Dependency: husky"", ""Dependency: mocha"", ""Dependency: nodemon"", ""Dependency: nyc"", ""Dependency: opn-cli"", ""Endpoint: POST /v1/auth/reset-password"", ""Endpoint: POST /v1/auth/login"", ""Endpoint: POST /v1/auth/refresh-token"", ""Endpoint: POST /v1/auth/send-password-reset"", ""Endpoint: POST /v1/auth/register"", ""Endpoint: POST /v1/auth/facebook"", ""Endpoint: POST /v1/auth/google"", ""Endpoint: GET /v1/status"", ""Endpoint: GET /v1/users/:userId"", ""Endpoint: GET /v1/users"", ""Endpoint: GET /v1/users/profile"", ""Endpoint: PUT /v1/users/:userId"", ""Endpoint: DELETE /v1/users/:userId"", ""Endpoint: POST /v1/users"", ""Endpoint: PATCH /v1/users/:userId""]",1,0,[],0.3,10,"['Mongoose', 'jsonwebtoken', 'bcrypt']",1,87.4,2026-08-27 16:02:42,
express-rest-boilerplate,https://github.com/danielfsousa/express-rest-boilerplate,express,gemma2:9b,dependency_graph,gemma2:9b,1,1.0,57,0,[],1,0,[],0.2,10,"['Mongoose', 'jsonwebtoken']",1,18.2,2026-08-27 16:04:09,
express-rest-boilerplate,https://github.com/danielfsousa/express-rest-boilerplate,express,gemma2:9b,knowledge_graph,gemma2:9b,1,0.6842,57,18,"[""Framework: express ^4.15.2"", ""Dependency: jwt-simple"", ""Dependency: winston"", ""Endpoint: POST /v1/auth/reset-password"", ""Endpoint: POST /v1/auth/login"", ""Endpoint: POST /v1/auth/refresh-token"", ""Endpoint: POST /v1/auth/send-password-reset"", ""Endpoint: POST /v1/auth/register"", ""Endpoint: POST /v1/auth/facebook"", ""Endpoint: POST /v1/auth/google"", ""Endpoint: GET /v1/status"", ""Endpoint: GET /v1/users/:userId"", ""Endpoint: GET /v1/users"", ""Endpoint: GET /v1/users/profile"", ""Endpoint: PUT /v1/users/:userId"", ""Endpoint: DELETE /v1/users/:userId"", ""Endpoint: POST /v1/users"", ""Endpoint: PATCH /v1/users/:userId""]",1,0,[],0.4545,11,"['mongoose', 'jsonwebtoken', 'sinon', 'sinon-chai', 'supertest']",1,50.8,2026-08-27 16:04:28,
node-express-mongodb-jwt-rest-api-skeleton,https://github.com/davellanedam/node-express-mongodb-jwt-rest-api-skeleton,express,gemma2:9b,raw,gemma2:9b,1,0.1429,63,54,"[""Framework: express ^4.18.1"", ""Language: javascript"", ""Dependency: babel-eslint"", ""Dependency: body-parser"", ""Dependency: compression"", ""Dependency: cors"", ""Dependency: date-fns"", ""Dependency: dotenv-safe"", ""Dependency: ejs"", ""Dependency: expeditious-engine-redis"", ""Dependency: express"", ""Dependency: express-expeditious"", ""Dependency: express-validator"", ""Dependency: helmet"", ""Dependency: i18n"", ""Dependency: mongoose"", ""Dependency: mongoose-paginate-v2"", ""Dependency: morgan"", ""Dependency: nodemailer"", ""Dependency: nodemailer-mailgun-transport"", ""Dependency: passport"", ""Dependency: passport-jwt"", ""Dependency: request-ip"", ""Dependency: trim-request"", ""Dependency: uuid"", ""Dependency: validator"", ""Dependency: chai"", ""Dependency: chai-http"", ""Dependency: cross-env"", ""Dependency: eslint"", ""Dependency: eslint-config-formidable"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-prettier"", ""Dependency: faker"", ""Dependency: husky"", ""Dependency: istanbul-merge"", ""Dependency: jest"", ""Dependency: lint-staged"", ""Dependency: mocha"", ""Dependency: mongo-seeding"", ""Endpoint: POST /register"", ""Endpoint: POST /verify"", ""Endpoint: POST /reset"", ""Endpoint: POST /forgot"", ""Endpoint: GET /token"", ""Endpoint: POST /login"", ""Endpoint: GET /:id"", ""Endpoint: DELETE /:id"", ""Endpoint: POST /"", ""Endpoint: PATCH /:id"", ""Endpoint: GET /"", ""Endpoint: GET /all"", ""Endpoint: PATCH /"", ""Endpoint: POST /changePassword""]",1,0,[],0.125,8,['Node.js'],1,90.5,2026-08-27 16:05:18,
node-express-mongodb-jwt-rest-api-skeleton,https://github.com/davellanedam/node-express-mongodb-jwt-rest-api-skeleton,express,gemma2:9b,dependency_graph,gemma2:9b,1,0.7778,63,14,"[""Endpoint: POST /register"", ""Endpoint: POST /verify"", ""Endpoint: POST /reset"", ""Endpoint: POST /forgot"", ""Endpoint: GET /token"", ""Endpoint: POST /login"", ""Endpoint: GET /:id"", ""Endpoint: DELETE /:id"", ""Endpoint: POST /"", ""Endpoint: PATCH /:id"", ""Endpoint: GET /"", ""Endpoint: GET /all"", ""Endpoint: PATCH /"", ""Endpoint: POST /changePassword""]",1,0,[],0.125,16,"['MongoDB', 'Passport.js']",1,42.0,2026-08-27 16:06:49,
node-express-mongodb-jwt-rest-api-skeleton,https://github.com/davellanedam/node-express-mongodb-jwt-rest-api-skeleton,express,gemma2:9b,knowledge_graph,gemma2:9b,1,0.746,63,16,"[""Framework: express ^4.18.1"", ""Dependency: expeditious-engine-redis"", ""Endpoint: POST /register"", ""Endpoint: POST /verify"", ""Endpoint: POST /reset"", ""Endpoint: POST /forgot"", ""Endpoint: GET /token"", ""Endpoint: POST /login"", ""Endpoint: GET /:id"", ""Endpoint: DELETE /:id"", ""Endpoint: POST /"", ""Endpoint: PATCH /:id"", ""Endpoint: GET /"", ""Endpoint: GET /all"", ""Endpoint: PATCH /"", ""Endpoint: POST /changePassword""]",1,0,[],0.1905,21,"['nodemon', 'nyc', 'prettier', 'prettier-eslint']",1,45.1,2026-08-27 16:07:31,
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,gemma2:9b,raw,gemma2:9b,1,0.2121,33,26,"[""Framework: express ~4.16.0"", ""Language: javascript"", ""Dependency: codacy-coverage"", ""Dependency: cookie-parser"", ""Dependency: debug"", ""Dependency: dotenv"", ""Dependency: express-jwt"", ""Dependency: mocha-lcov-reporter"", ""Dependency: moment"", ""Dependency: morgan"", ""Dependency: chai"", ""Dependency: chai-http"", ""Dependency: eslint"", ""Dependency: mocha"", ""Dependency: nodemon"", ""Dependency: nyc"", ""Endpoint: POST /api/auth/register"", ""Endpoint: POST /api/auth/login"", ""Endpoint: POST /api/auth/verify-otp"", ""Endpoint: POST /api/auth/resend-verify-otp"", ""Endpoint: GET /api/book/:id"", ""Endpoint: GET /api/book"", ""Endpoint: POST /api/book"", ""Endpoint: PUT /api/book/:id"", ""Endpoint: DELETE /api/book/:id"", ""Endpoint: GET /""]",1,0,[],0.25,8,"['mongoose', 'nodemailer']",1,58.3,2026-08-27 16:08:16,
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,gemma2:9b,dependency_graph,gemma2:9b,1,0.6364,33,12,"[""Framework: express ~4.16.0"", ""Language: javascript"", ""Endpoint: POST /api/auth/register"", ""Endpoint: POST /api/auth/login"", ""Endpoint: POST /api/auth/verify-otp"", ""Endpoint: POST /api/auth/resend-verify-otp"", ""Endpoint: GET /api/book/:id"", ""Endpoint: GET /api/book"", ""Endpoint: POST /api/book"", ""Endpoint: PUT /api/book/:id"", ""Endpoint: DELETE /api/book/:id"", ""Endpoint: GET /""]",1,0,[],0.1429,7,['Mongoose'],1,32.4,2026-08-27 16:09:14,
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,gemma2:9b,knowledge_graph,gemma2:9b,1,0.6364,33,12,"[""Framework: express ~4.16.0"", ""Language: javascript"", ""Endpoint: POST /api/auth/register"", ""Endpoint: POST /api/auth/login"", ""Endpoint: POST /api/auth/verify-otp"", ""Endpoint: POST /api/auth/resend-verify-otp"", ""Endpoint: GET /api/book/:id"", ""Endpoint: GET /api/book"", ""Endpoint: POST /api/book"", ""Endpoint: PUT /api/book/:id"", ""Endpoint: DELETE /api/book/:id"", ""Endpoint: GET /""]",1,0,[],0.0909,11,['mongoose'],1,31.1,2026-08-27 16:09:47,
express-sequelize-api-boilerplate,https://github.com/binitghetiya/express-sequelize-api-boilerplate,express,gemma2:9b,raw,gemma2:9b,1,0.2432,37,28,"[""Framework: express ^4.16.4"", ""Dependency: @babel/preset-env"", ""Dependency: @babel/register"", ""Dependency: @babel/runtime"", ""Dependency: @babel/core"", ""Dependency: @babel/plugin-proposal-object-rest-spread"", ""Dependency: @babel/plugin-transform-runtime"", ""Dependency: babel-loader"", ""Dependency: cluster"", ""Dependency: crypto"", ""Dependency: express-joi-validator"", ""Dependency: express-validation"", ""Dependency: http"", ""Dependency: jest"", ""Dependency: mock-express-response"", ""Dependency: mysql2"", ""Dependency: nodemon"", ""Dependency: os"", ""Dependency: sequelize-cli"", ""Dependency: babel-jest"", ""Dependency: eslint"", ""Dependency: eslint-config-airbnb-base"", ""Dependency: eslint-plugin-import"", ""Endpoint: GET /allUsers"", ""Endpoint: POST /changePassword"", ""Endpoint: GET /me"", ""Endpoint: POST /login"", ""Endpoint: POST /register""]",1,0,[],0.1,10,['bcrypt'],1,56.6,2026-08-27 16:10:18,
express-sequelize-api-boilerplate,https://github.com/binitghetiya/express-sequelize-api-boilerplate,express,gemma2:9b,dependency_graph,gemma2:9b,1,0.8108,37,7,"[""Framework: express ^4.16.4"", ""Language: javascript"", ""Endpoint: GET /allUsers"", ""Endpoint: POST /changePassword"", ""Endpoint: GET /me"", ""Endpoint: POST /login"", ""Endpoint: POST /register""]",1,0,[],0.2,10,"['Sequelize', 'Database migrations']",1,23.7,2026-08-27 16:11:14,
express-sequelize-api-boilerplate,https://github.com/binitghetiya/express-sequelize-api-boilerplate,express,gemma2:9b,knowledge_graph,gemma2:9b,1,0.7297,37,10,"[""Framework: express ^4.16.4"", ""Dependency: axios"", ""Dependency: mysql2"", ""Dependency: sequelize"", ""Dependency: sequelize-cli"", ""Endpoint: GET /allUsers"", ""Endpoint: POST /changePassword"", ""Endpoint: GET /me"", ""Endpoint: POST /login"", ""Endpoint: POST /register""]",1,0,[],0.2,10,"['sequelize', 'database connection using Sequelize']",1,27.0,2026-08-27 16:11:38,
api-design-node-v3,https://github.com/FrontendMasters/api-design-node-v3,express,gemma2:9b,raw,gemma2:9b,1,0.25,52,39,"[""Framework: express ^4.16.4"", ""Dependency: body-parser"", ""Dependency: cors"", ""Dependency: cuid"", ""Dependency: dotenv"", ""Dependency: validator"", ""Dependency: @babel/cli"", ""Dependency: @babel/core"", ""Dependency: @babel/plugin-proposal-class-properties"", ""Dependency: @babel/plugin-proposal-object-rest-spread"", ""Dependency: @babel/preset-env"", ""Dependency: babel-core"", ""Dependency: babel-eslint"", ""Dependency: babel-jest"", ""Dependency: eslint"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-config-standard"", ""Dependency: eslint-friendly-formatter"", ""Dependency: eslint-loader"", ""Dependency: eslint-plugin-import"", ""Dependency: eslint-plugin-jest"", ""Dependency: eslint-plugin-node"", ""Dependency: eslint-plugin-prettier"", ""Dependency: eslint-plugin-promise"", ""Dependency: eslint-plugin-standard"", ""Dependency: jest"", ""Dependency: mock-req-res"", ""Dependency: nodemon"", ""Dependency: prettier"", ""Dependency: rimraf"", ""Dependency: supertest"", ""Endpoint: DELETE /:id"", ""Endpoint: POST /"", ""Endpoint: GET /"", ""Endpoint: PUT /:id"", ""Endpoint: GET /:id"", ""Endpoint: PUT /"", ""Endpoint: POST /signup"", ""Endpoint: POST /signin""]",1,0,[],0.375,8,"['Mongoose', 'bcryptjs', 'jsonwebtoken']",1,73.2,2026-08-27 16:12:05,
api-design-node-v3,https://github.com/FrontendMasters/api-design-node-v3,express,gemma2:9b,dependency_graph,gemma2:9b,1,1.0,52,0,[],1,0,[],0.0625,16,['Mongoose'],1,12.6,2026-08-27 16:13:18,
api-design-node-v3,https://github.com/FrontendMasters/api-design-node-v3,express,gemma2:9b,knowledge_graph,gemma2:9b,1,1.0,52,0,[],1,0,[],0.1818,11,"['mongoose', 'jsonwebtoken']",1,12.1,2026-08-27 16:13:31,
nestjs-realworld-example-app,https://github.com/lujakob/nestjs-realworld-example-app,nestjs,gemma2:9b,raw,gemma2:9b,1,0.0488,82,78,"[""Framework: nestjs ^7.0.5"", ""Dependency: @nestjs/core"", ""Dependency: @nestjs/microservices"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/swagger"", ""Dependency: @nestjs/testing"", ""Dependency: @nestjs/websockets"", ""Dependency: argon2"", ""Dependency: class-transformer"", ""Dependency: class-validator"", ""Dependency: crypto"", ""Dependency: crypto-js"", ""Dependency: jsonwebtoken"", ""Dependency: mysql"", ""Dependency: passport-jwt"", ""Dependency: reflect-metadata"", ""Dependency: rxjs"", ""Dependency: slug"", ""Dependency: swagger-ui-express"", ""Dependency: typescript"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: atob"", ""Dependency: deep-extend"", ""Dependency: extend"", ""Dependency: jest"", ""Dependency: nodemon"", ""Dependency: supertest"", ""Dependency: ts-jest"", ""Dependency: ts-node"", ""Endpoint: GET /"", ""Endpoint: GET /articles"", ""Endpoint: GET /articles/feed"", ""Endpoint: GET /articles/:slug"", ""Endpoint: GET /articles/:slug/comments"", ""Endpoint: POST /articles"", ""Endpoint: PUT /articles/:slug"", ""Endpoint: DELETE /articles/:slug"", ""Endpoint: POST /articles/:slug/comments"", ""Endpoint: DELETE /articles/:slug/comments/:id"", ""Endpoint: POST /articles/:slug/favorite"", ""Endpoint: DELETE /articles/:slug/favorite"", ""Endpoint: GET /profiles/:username"", ""Endpoint: POST /profiles/:username/follow"", ""Endpoint: DELETE /profiles/:username/follow"", ""Endpoint: GET /tags"", ""Endpoint: GET /user"", ""Endpoint: PUT /user"", ""Endpoint: POST /users"", ""Endpoint: DELETE /users/:slug"", ""Endpoint: POST /users/login"", ""Class/Service: AppController"", ""Class/Service: ApplicationModule"", ""Class/Service: ArticleController"", ""Class/Service: ArticleEntity"", ""Class/Service: ArticleModule"", ""Class/Service: ArticleService"", ""Class/Service: Comment"", ""Class/Service: CreateArticleDto"", ""Class/Service: CreateCommentDto"", ""Class/Service: FollowsEntity"", ""Class/Service: ProfileController"", ""Class/Service: ProfileModule"", ""Class/Service: ProfileService"", ""Class/Service: BaseController"", ""Class/Service: ValidationPipe"", ""Class/Service: TagController"", ""Class/Service: TagEntity"", ""Class/Service: TagModule"", ""Class/Service: TagService"", ""Class/Service: AuthMiddleware"", ""Class/Service: CreateUserDto"", ""Class/Service: LoginUserDto"", ""Class/Service: UpdateUserDto"", ""Class/Service: UserController"", ""Class/Service: UserEntity"", ""Class/Service: UserModule"", ""Class/Service: UserService""]",1,0,[],0.1667,6,['HTTP API endpoints for managing tags'],1,159.9,2026-08-27 16:13:43,
