repo_name,source_url,framework,model,context_variant,judge_model,self_judged,coverage_score,total_facts,missing_facts,missing_facts_list,coverage_judged,unmatched_verdict_items,unmatched_samples,hallucination_score,total_claims,unsupported_claims,hallucination_judged,elapsed_s,judged_at,error
express-rest-boilerplate,https://github.com/danielfsousa/express-rest-boilerplate,express,gemma2:9b,dependency_graph,mistral:7b-instruct,0,0.0526,57,54,"[""Framework: express ^4.15.2"", ""Language: javascript"", ""Dependency: email-templates"", ""Dependency: bluebird"", ""Dependency: body-parser"", ""Dependency: compression"", ""Dependency: cors"", ""Dependency: cross-env"", ""Dependency: dotenv-safe"", ""Dependency: jwt-simple"", ""Dependency: express-validation"", ""Dependency: helmet"", ""Dependency: http-status"", ""Dependency: joi"", ""Dependency: lodash"", ""Dependency: method-override"", ""Dependency: moment-timezone"", ""Dependency: mongoose"", ""Dependency: morgan"", ""Dependency: nodemailer"", ""Dependency: passport"", ""Dependency: passport-http-bearer"", ""Dependency: passport-jwt"", ""Dependency: pm2"", ""Dependency: pug"", ""Dependency: uuid"", ""Dependency: winston"", ""Dependency: apidoc"", ""Dependency: chai"", ""Dependency: chai-as-promised"", ""Dependency: coveralls"", ""Dependency: eslint"", ""Dependency: eslint-config-airbnb-base"", ""Dependency: eslint-plugin-import"", ""Dependency: husky"", ""Dependency: mocha"", ""Dependency: nodemon"", ""Dependency: nyc"", ""Dependency: opn-cli"", ""Endpoint: POST /v1/auth/reset-password"", ""Endpoint: POST /v1/auth/login"", ""Endpoint: POST /v1/auth/refresh-token"", ""Endpoint: POST /v1/auth/send-password-reset"", ""Endpoint: POST /v1/auth/register"", ""Endpoint: POST /v1/auth/facebook"", ""Endpoint: POST /v1/auth/google"", ""Endpoint: GET /v1/status"", ""Endpoint: GET /v1/users/:userId"", ""Endpoint: GET /v1/users"", ""Endpoint: GET /v1/users/profile"", ""Endpoint: PUT /v1/users/:userId"", ""Endpoint: DELETE /v1/users/:userId"", ""Endpoint: POST /v1/users"", ""Endpoint: PATCH /v1/users/:userId""]",1,0,[],0.1667,6,['Mongoose'],1,105.4,2026-08-27 19:23:04,
express-rest-boilerplate,https://github.com/danielfsousa/express-rest-boilerplate,express,gemma2:9b,knowledge_graph,mistral:7b-instruct,0,0.7544,57,14,"[""Framework: express ^4.15.2"", ""Endpoint: POST /v1/auth/facebook"", ""Endpoint: POST /v1/auth/google"", ""Endpoint: PUT /v1/users/:userId"", ""Endpoint: DELETE /v1/users/:userId"", ""Endpoint: PATCH /v1/users/:userId"", ""Endpoint: POST /v1/users"", ""Endpoint: GET /v1/users/profile"", ""Endpoint: GET /v1/users"", ""Endpoint: GET /v1/users/:userId"", ""Endpoint: GET /v1/status"", ""Dependency: apidoc"", ""Dependency: winston"", ""Dependency: uuid""]",1,3,"[""dependency: sinon"", ""dependency: sinon-chai"", ""dependency: supertest""]",0.8333,6,"['Mongoose for database interactions', 'Passport for authentication', 'sinon', 'sinon-chai', 'supertest']",1,30.9,2026-08-27 19:24:49,
node-express-mongodb-jwt-rest-api-skeleton,https://github.com/davellanedam/node-express-mongodb-jwt-rest-api-skeleton,express,gemma2:9b,raw,mistral:7b-instruct,0,0.2222,63,49,"[""Framework: express ^4.18.1"", ""Language: javascript"", ""Dependency: babel-eslint"", ""Dependency: body-parser"", ""Dependency: compression"", ""Dependency: cors"", ""Dependency: date-fns"", ""Dependency: dotenv-safe"", ""Dependency: ejs"", ""Dependency: expeditious-engine-redis"", ""Dependency: express"", ""Dependency: express-expeditious"", ""Dependency: helmet"", ""Dependency: i18n"", ""Dependency: mongoose"", ""Dependency: mongoose-paginate-v2"", ""Dependency: morgan"", ""Dependency: nodemailer"", ""Dependency: nodemailer-mailgun-transport"", ""Dependency: passport"", ""Dependency: passport-jwt"", ""Dependency: request-ip"", ""Dependency: trim-request"", ""Dependency: uuid"", ""Dependency: validator"", ""Dependency: chai"", ""Dependency: chai-http"", ""Dependency: cross-env"", ""Dependency: eslint"", ""Dependency: eslint-config-formidable"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-prettier"", ""Dependency: faker"", ""Dependency: husky"", ""Dependency: istanbul-merge"", ""Dependency: jest"", ""Dependency: lint-staged"", ""Dependency: mocha"", ""Dependency: mongo-seeding"", ""Endpoint: POST /"", ""Endpoint: PATCH /"", ""Endpoint: GET /all"", ""Endpoint: GET /"", ""Endpoint: POST /changePassword"", ""Endpoint: GET /:id"", ""Endpoint: DELETE /:id"", ""Endpoint: PATCH /:id"", ""Endpoint: POST /forgot"", ""Endpoint: GET /token""]",1,0,[],0.6,5,"['Express.js', 'bcryptjs', 'RefreshToken Endpoint']",1,102.8,2026-08-27 19:25:20,
node-express-mongodb-jwt-rest-api-skeleton,https://github.com/davellanedam/node-express-mongodb-jwt-rest-api-skeleton,express,gemma2:9b,dependency_graph,mistral:7b-instruct,0,0.2381,63,48,"[""Framework: express ^4.18.1"", ""Language: javascript"", ""Dependency: ejs"", ""Dependency: expeditious-engine-redis"", ""Dependency: express-expeditious"", ""Dependency: express-validator"", ""Dependency: helmet"", ""Dependency: i18n"", ""Dependency: jsonwebtoken"", ""Dependency: mongoose"", ""Dependency: mongoose-paginate-v2"", ""Dependency: morgan"", ""Dependency: nodemailer"", ""Dependency: nodemailer-mailgun-transport"", ""Dependency: passport"", ""Dependency: passport-jwt"", ""Dependency: request-ip"", ""Dependency: trim-request"", ""Dependency: uuid"", ""Dependency: validator"", ""Dependency: chai"", ""Dependency: chai-http"", ""Dependency: cross-env"", ""Dependency: eslint"", ""Dependency: eslint-config-formidable"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-prettier"", ""Dependency: faker"", ""Dependency: husky"", ""Dependency: istanbul-merge"", ""Dependency: jest"", ""Dependency: lint-staged"", ""Dependency: mocha"", ""Dependency: mongo-seeding"", ""Endpoint: POST /register"", ""Endpoint: POST /verify"", ""Endpoint: POST /reset"", ""Endpoint: POST /forgot"", ""Endpoint: GET /token"", ""Endpoint: POST /login"", ""Endpoint: GET /:id"", ""Endpoint: DELETE /:id"", ""Endpoint: POST /"", ""Endpoint: PATCH /:id"", ""Endpoint: GET /"", ""Endpoint: GET /all"", ""Endpoint: PATCH /"", ""Endpoint: POST /changePassword""]",1,0,[],0.3333,6,"['MongooseDB', 'Email sending service']",1,99.6,2026-08-27 19:27:03,
node-express-mongodb-jwt-rest-api-skeleton,https://github.com/davellanedam/node-express-mongodb-jwt-rest-api-skeleton,express,gemma2:9b,knowledge_graph,mistral:7b-instruct,0,0.2381,63,48,"[""Framework: express ^4.18.1"", ""Language: javascript"", ""Dependency: ejs"", ""Dependency: express"", ""Dependency: express-expeditious"", ""Dependency: express-validator"", ""Dependency: helmet"", ""Dependency: i18n"", ""Dependency: jsonwebtoken"", ""Dependency: mongoose"", ""Dependency: mongoose-paginate-v2"", ""Dependency: morgan"", ""Dependency: nodemailer"", ""Dependency: nodemailer-mailgun-transport"", ""Dependency: passport"", ""Dependency: passport-jwt"", ""Dependency: request-ip"", ""Dependency: trim-request"", ""Dependency: uuid"", ""Dependency: validator"", ""Dependency: chai"", ""Dependency: chai-http"", ""Dependency: cross-env"", ""Dependency: eslint"", ""Dependency: eslint-config-formidable"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-prettier"", ""Dependency: faker"", ""Dependency: husky"", ""Dependency: istanbul-merge"", ""Dependency: jest"", ""Dependency: lint-staged"", ""Dependency: mocha"", ""Dependency: mongo-seeding"", ""Endpoint: POST /register"", ""Endpoint: POST /verify"", ""Endpoint: POST /reset"", ""Endpoint: POST /forgot"", ""Endpoint: GET /token"", ""Endpoint: POST /login"", ""Endpoint: GET /:id"", ""Endpoint: DELETE /:id"", ""Endpoint: POST /"", ""Endpoint: PATCH /:id"", ""Endpoint: GET /"", ""Endpoint: GET /all"", ""Endpoint: PATCH /"", ""Endpoint: POST /changePassword""]",1,0,[],0.1429,7,['nodemon'],1,99.4,2026-08-27 19:28:43,
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,gemma2:9b,raw,mistral:7b-instruct,0,0.303,33,23,"[""Dependency: chai"", ""Dependency: debug"", ""Dependency: dotenv"", ""Dependency: express-jwt"", ""Dependency: mocha-lcov-reporter"", ""Dependency: moment"", ""Dependency: morgan"", ""Dependency: nodemailer"", ""Dependency: chai-http"", ""Dependency: eslint"", ""Dependency: mocha"", ""Dependency: nodemon"", ""Dependency: nyc"", ""Dependency: cookie-parser"", ""Dependency: codacy-coverage"", ""Endpoint: POST /api/auth/verify-otp"", ""Endpoint: POST /api/auth/resend-verify-otp"", ""Endpoint: GET /api/book/:id"", ""Endpoint: GET /api/book"", ""Endpoint: POST /api/book"", ""Endpoint: PUT /api/book/:id"", ""Endpoint: DELETE /api/book/:id"", ""Endpoint: GET /""]",1,0,[],0.25,4,['mongoose'],1,18.6,2026-08-27 19:30:22,
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,gemma2:9b,dependency_graph,mistral:7b-instruct,0,1.0,33,0,[],1,6,"[""19"", ""28"", ""30"", ""31"", ""32""]",0.2,5,['This repository contains a database'],1,10.5,2026-08-27 19:30:41,
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,gemma2:9b,knowledge_graph,mistral:7b-instruct,0,0.7576,33,8,"[""Dependency: chai-http"", ""Endpoint: POST /api/auth/verify-otp"", ""Endpoint: POST /api/auth/resend-verify-otp"", ""Endpoint: GET /api/book/:id"", ""Endpoint: GET /api/book"", ""Endpoint: POST /api/book"", ""Endpoint: PUT /api/book/:id"", ""Endpoint: DELETE /api/book/:id""]",1,0,[],0.0,5,[],1,11.5,2026-08-27 19:30:51,
express-sequelize-api-boilerplate,https://github.com/binitghetiya/express-sequelize-api-boilerplate,express,gemma2:9b,raw,mistral:7b-instruct,0,1.0,37,0,[],1,37,"[""1"", ""2"", ""3"", ""4"", ""5""]",0.2857,7,"['sequelize', 'bcrypt']",1,19.8,2026-08-27 19:31:03,
express-sequelize-api-boilerplate,https://github.com/binitghetiya/express-sequelize-api-boilerplate,express,gemma2:9b,dependency_graph,mistral:7b-instruct,0,0.2703,37,27,"[""Framework: express ^4.16.4"", ""Dependency: axios"", ""Dependency: body-parser"", ""Dependency: cluster"", ""Dependency: cors"", ""Dependency: crypto"", ""Dependency: dotenv"", ""Dependency: express"", ""Dependency: express-joi-validator"", ""Dependency: express-validation"", ""Dependency: http"", ""Dependency: jsonwebtoken"", ""Dependency: mock-express-response"", ""Dependency: mysql2"", ""Dependency: nodemon"", ""Dependency: os"", ""Dependency: sequelize"", ""Dependency: sequelize-cli"", ""Dependency: babel-jest"", ""Dependency: eslint"", ""Dependency: eslint-config-airbnb-base"", ""Dependency: eslint-plugin-import"", ""Endpoint: GET /allUsers"", ""Endpoint: POST /changePassword"", ""Endpoint: GET /me"", ""Endpoint: POST /login"", ""Endpoint: POST /register""]",1,0,[],0.25,4,['Sequelize for database interactions'],1,41.5,2026-08-27 19:31:23,
express-sequelize-api-boilerplate,https://github.com/binitghetiya/express-sequelize-api-boilerplate,express,gemma2:9b,knowledge_graph,mistral:7b-instruct,0,1.0,37,0,[],1,35,"[""1"", ""2"", ""3"", ""4"", ""5""]",0.25,4,['Sequelize'],1,16.7,2026-08-27 19:32:04,
api-design-node-v3,https://github.com/FrontendMasters/api-design-node-v3,express,gemma2:9b,raw,mistral:7b-instruct,0,0.1923,52,42,"[""Framework: express ^4.16.4"", ""Dependency: body-parser"", ""Dependency: cors"", ""Dependency: cuid"", ""Dependency: dotenv"", ""Dependency: jsonwebtoken"", ""Dependency: lodash"", ""Dependency: morgan"", ""Dependency: validator"", ""Dependency: @babel/cli"", ""Dependency: @babel/core"", ""Dependency: @babel/plugin-proposal-class-properties"", ""Dependency: @babel/plugin-proposal-object-rest-spread"", ""Dependency: @babel/preset-env"", ""Dependency: babel-core"", ""Dependency: babel-eslint"", ""Dependency: babel-jest"", ""Dependency: eslint"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-config-standard"", ""Dependency: eslint-friendly-formatter"", ""Dependency: eslint-loader"", ""Dependency: eslint-plugin-import"", ""Dependency: eslint-plugin-jest"", ""Dependency: eslint-plugin-node"", ""Dependency: eslint-plugin-prettier"", ""Dependency: eslint-plugin-promise"", ""Dependency: eslint-plugin-standard"", ""Dependency: jest"", ""Dependency: mock-req-res"", ""Dependency: nodemon"", ""Dependency: prettier"", ""Dependency: rimraf"", ""Dependency: supertest"", ""Endpoint: DELETE /:id"", ""Endpoint: GET /:id"", ""Endpoint: PUT /:id"", ""Endpoint: POST /signup"", ""Endpoint: POST /signin"", ""Endpoint: POST /"", ""Endpoint: GET /"", ""Endpoint: PUT /""]",1,0,[],0.4,5,"['Mongoose', 'bcryptjs']",1,65.6,2026-08-27 19:32:21,
api-design-node-v3,https://github.com/FrontendMasters/api-design-node-v3,express,gemma2:9b,dependency_graph,mistral:7b-instruct,0,0.4038,52,31,"[""Dependency: @babel/plugin-proposal-class-properties"", ""Dependency: @babel/plugin-proposal-object-rest-spread"", ""Dependency: @babel/preset-env"", ""Dependency: babel-core"", ""Dependency: babel-eslint"", ""Dependency: babel-jest"", ""Dependency: eslint"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-config-standard"", ""Dependency: eslint-friendly-formatter"", ""Dependency: eslint-loader"", ""Dependency: eslint-plugin-import"", ""Dependency: eslint-plugin-jest"", ""Dependency: eslint-plugin-node"", ""Dependency: eslint-plugin-prettier"", ""Dependency: eslint-plugin-promise"", ""Dependency: eslint-plugin-standard"", ""Dependency: jest"", ""Dependency: mock-req-res"", ""Dependency: nodemon"", ""Dependency: prettier"", ""Dependency: rimraf"", ""Dependency: supertest"", ""Endpoint: DELETE /:id"", ""Endpoint: POST /"", ""Endpoint: GET /"", ""Endpoint: PUT /:id"", ""Endpoint: GET /:id"", ""Endpoint: PUT /"", ""Endpoint: POST /signup"", ""Endpoint: POST /signin""]",1,0,[],0.3333,6,"['Mongoose', 'bcryptjs']",1,73.2,2026-08-27 19:33:26,
api-design-node-v3,https://github.com/FrontendMasters/api-design-node-v3,express,gemma2:9b,knowledge_graph,mistral:7b-instruct,0,1.0,52,0,[],1,37,"[""16"", ""17"", ""18"", ""19"", ""20""]",0.25,4,['mongoose'],1,30.6,2026-08-27 19:34:40,
nestjs-realworld-example-app,https://github.com/lujakob/nestjs-realworld-example-app,nestjs,gemma2:9b,raw,mistral:7b-instruct,0,0.0122,82,81,"[""Framework: nestjs ^7.0.5"", ""Language: typescript"", ""Dependency: @nestjs/core"", ""Dependency: @nestjs/microservices"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/swagger"", ""Dependency: @nestjs/testing"", ""Dependency: @nestjs/typeorm"", ""Dependency: @nestjs/websockets"", ""Dependency: argon2"", ""Dependency: class-transformer"", ""Dependency: class-validator"", ""Dependency: crypto"", ""Dependency: crypto-js"", ""Dependency: jsonwebtoken"", ""Dependency: mysql"", ""Dependency: passport-jwt"", ""Dependency: reflect-metadata"", ""Dependency: rxjs"", ""Dependency: slug"", ""Dependency: swagger-ui-express"", ""Dependency: typeorm"", ""Dependency: typescript"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: atob"", ""Dependency: deep-extend"", ""Dependency: extend"", ""Dependency: jest"", ""Dependency: nodemon"", ""Dependency: supertest"", ""Dependency: ts-jest"", ""Dependency: ts-node"", ""Endpoint: GET /"", ""Endpoint: GET /articles"", ""Endpoint: GET /articles/feed"", ""Endpoint: GET /articles/:slug"", ""Endpoint: GET /articles/:slug/comments"", ""Endpoint: POST /articles"", ""Endpoint: PUT /articles/:slug"", ""Endpoint: DELETE /articles/:slug"", ""Endpoint: POST /articles/:slug/comments"", ""Endpoint: DELETE /articles/:slug/comments/:id"", ""Endpoint: POST /articles/:slug/favorite"", ""Endpoint: DELETE /articles/:slug/favorite"", ""Endpoint: GET /profiles/:username"", ""Endpoint: POST /profiles/:username/follow"", ""Endpoint: DELETE /profiles/:username/follow"", ""Endpoint: GET /tags"", ""Endpoint: GET /user"", ""Endpoint: PUT /user"", ""Endpoint: POST /users"", ""Endpoint: DELETE /users/:slug"", ""Endpoint: POST /users/login"", ""Class/Service: AppController"", ""Class/Service: ApplicationModule"", ""Class/Service: ArticleController"", ""Class/Service: ArticleEntity"", ""Class/Service: ArticleModule"", ""Class/Service: ArticleService"", ""Class/Service: Comment"", ""Class/Service: CreateArticleDto"", ""Class/Service: CreateCommentDto"", ""Class/Service: FollowsEntity"", ""Class/Service: ProfileController"", ""Class/Service: ProfileModule"", ""Class/Service: ProfileService"", ""Class/Service: BaseController"", ""Class/Service: ValidationPipe"", ""Class/Service: TagController"", ""Class/Service: TagEntity"", ""Class/Service: TagModule"", ""Class/Service: TagService"", ""Class/Service: AuthMiddleware"", ""Class/Service: CreateUserDto"", ""Class/Service: LoginUserDto"", ""Class/Service: UpdateUserDto"", ""Class/Service: UserController"", ""Class/Service: UserEntity"", ""Class/Service: UserModule"", ""Class/Service: UserService""]",1,0,[],0.3333,3,['This repository manages tags used in articles.'],1,152.0,2026-08-27 19:35:10,
